"Index Num","Country of Origin","Country of Origin-ISO2","Monthly Asylum Data",Year,Month,Age,Sex,"Country of Asylum"
1504,Afghanistan,AF,5,2019,09,"From 14 to 17 years",Males,Norway
1505,Afghanistan,AF,5,2019,10,"From 14 to 17 years",Males,Norway
1506,Afghanistan,AF,5,2019,11,"From 14 to 17 years",Males,Norway
1507,Afghanistan,AF,5,2019,12,"From 14 to 17 years",Males,Norway
1508,Afghanistan,AF,0,2019,09,"From 14 to 17 years",Males,Poland
1509,Afghanistan,AF,0,2019,10,"From 14 to 17 years",Males,Poland
1510,Afghanistan,AF,0,2019,11,"From 14 to 17 years",Males,Poland
1511,Afghanistan,AF,0,2019,12,"From 14 to 17 years",Males,Poland
1512,Afghanistan,AF,0,2019,09,"From 14 to 17 years",Males,Portugal
1513,Afghanistan,AF,0,2019,10,"From 14 to 17 years",Males,Portugal
1514,Afghanistan,AF,0,2019,11,"From 14 to 17 years",Males,Portugal
1515,Afghanistan,AF,0,2019,12,"From 14 to 17 years",Males,Portugal
1516,Afghanistan,AF,5,2019,09,"From 14 to 17 years",Males,Romania
1517,Afghanistan,AF,5,2019,10,"From 14 to 17 years",Males,Romania
1518,Afghanistan,AF,5,2019,11,"From 14 to 17 years",Males,Romania
1519,Afghanistan,AF,5,2019,12,"From 14 to 17 years",Males,Romania
1520,Afghanistan,AF,20,2019,09,"From 14 to 17 years",Males,Sweden
1521,Afghanistan,AF,5,2019,10,"From 14 to 17 years",Males,Sweden
1522,Afghanistan,AF,5,2019,11,"From 14 to 17 years",Males,Sweden
1523,Afghanistan,AF,5,2019,12,"From 14 to 17 years",Males,Sweden
1524,Afghanistan,AF,10,2019,09,"From 14 to 17 years",Males,Slovenia
1525,Afghanistan,AF,10,2019,10,"From 14 to 17 years",Males,Slovenia
1526,Afghanistan,AF,0,2019,11,"From 14 to 17 years",Males,Slovenia
1527,Afghanistan,AF,5,2019,12,"From 14 to 17 years",Males,Slovenia
1528,Afghanistan,AF,0,2019,09,"From 14 to 17 years",Males,Slovakia
1529,Afghanistan,AF,0,2019,10,"From 14 to 17 years",Males,Slovakia
1530,Afghanistan,AF,0,2019,11,"From 14 to 17 years",Males,Slovakia
1531,Afghanistan,AF,0,2019,12,"From 14 to 17 years",Males,Slovakia
1532,Afghanistan,AF,690,2019,09,"From 14 to 17 years",Males,Total
1533,Afghanistan,AF,645,2019,10,"From 14 to 17 years",Males,Total
1534,Afghanistan,AF,645,2019,11,"From 14 to 17 years",Males,Total
1535,Afghanistan,AF,715,2019,12,"From 14 to 17 years",Males,Total
1536,Afghanistan,AF,55,2019,09,"From 14 to 17 years",Males,"United Kingdom"
1537,Afghanistan,AF,50,2019,10,"From 14 to 17 years",Males,"United Kingdom"
1538,Afghanistan,AF,55,2019,11,"From 14 to 17 years",Males,"United Kingdom"
1539,Afghanistan,AF,35,2019,12,"From 14 to 17 years",Males,"United Kingdom"
1540,Afghanistan,AF,60,2019,09,"From 18 to 34 years",Males,Austria
1541,Afghanistan,AF,55,2019,10,"From 18 to 34 years",Males,Austria
1542,Afghanistan,AF,30,2019,11,"From 18 to 34 years",Males,Austria
1543,Afghanistan,AF,45,2019,12,"From 18 to 34 years",Males,Austria
1544,Afghanistan,AF,85,2019,09,"From 18 to 34 years",Males,Belgium
1545,Afghanistan,AF,100,2019,10,"From 18 to 34 years",Males,Belgium
1546,Afghanistan,AF,90,2019,11,"From 18 to 34 years",Males,Belgium
1547,Afghanistan,AF,60,2019,12,"From 18 to 34 years",Males,Belgium
1548,Afghanistan,AF,70,2019,09,"From 18 to 34 years",Males,Bulgaria
1549,Afghanistan,AF,35,2019,10,"From 18 to 34 years",Males,Bulgaria
1550,Afghanistan,AF,5,2019,11,"From 18 to 34 years",Males,Bulgaria
1551,Afghanistan,AF,5,2019,12,"From 18 to 34 years",Males,Bulgaria
1552,Afghanistan,AF,40,2019,09,"From 18 to 34 years",Males,Switzerland
1553,Afghanistan,AF,35,2019,10,"From 18 to 34 years",Males,Switzerland
1554,Afghanistan,AF,40,2019,11,"From 18 to 34 years",Males,Switzerland
1555,Afghanistan,AF,25,2019,12,"From 18 to 34 years",Males,Switzerland
1556,Afghanistan,AF,0,2019,09,"From 18 to 34 years",Males,Cyprus
1557,Afghanistan,AF,0,2019,10,"From 18 to 34 years",Males,Cyprus
1558,Afghanistan,AF,0,2019,11,"From 18 to 34 years",Males,Cyprus
1559,Afghanistan,AF,0,2019,12,"From 18 to 34 years",Males,Cyprus
1560,Afghanistan,AF,0,2019,09,"From 18 to 34 years",Males,Czechia
1561,Afghanistan,AF,0,2019,10,"From 18 to 34 years",Males,Czechia
1562,Afghanistan,AF,0,2019,11,"From 18 to 34 years",Males,Czechia
1563,Afghanistan,AF,5,2019,12,"From 18 to 34 years",Males,Czechia
1564,Afghanistan,AF,185,2019,09,"From 18 to 34 years",Males,"Germany (until 1990 former territory of the FRG)"
1565,Afghanistan,AF,195,2019,10,"From 18 to 34 years",Males,"Germany (until 1990 former territory of the FRG)"
1566,Afghanistan,AF,185,2019,11,"From 18 to 34 years",Males,"Germany (until 1990 former territory of the FRG)"
1567,Afghanistan,AF,155,2019,12,"From 18 to 34 years",Males,"Germany (until 1990 former territory of the FRG)"
1568,Afghanistan,AF,5,2019,09,"From 18 to 34 years",Males,Denmark
1569,Afghanistan,AF,5,2019,10,"From 18 to 34 years",Males,Denmark
1570,Afghanistan,AF,5,2019,11,"From 18 to 34 years",Males,Denmark
1571,Afghanistan,AF,5,2019,12,"From 18 to 34 years",Males,Denmark
1572,Afghanistan,AF,0,2019,09,"From 18 to 34 years",Males,Estonia
1573,Afghanistan,AF,0,2019,10,"From 18 to 34 years",Males,Estonia
1574,Afghanistan,AF,0,2019,11,"From 18 to 34 years",Males,Estonia
1575,Afghanistan,AF,0,2019,12,"From 18 to 34 years",Males,Estonia
1576,Afghanistan,AF,670,2019,09,"From 18 to 34 years",Males,Greece
1577,Afghanistan,AF,1065,2019,10,"From 18 to 34 years",Males,Greece
1578,Afghanistan,AF,1125,2019,11,"From 18 to 34 years",Males,Greece
1579,Afghanistan,AF,720,2019,12,"From 18 to 34 years",Males,Greece
1580,Afghanistan,AF,5,2019,09,"From 18 to 34 years",Males,Spain
1581,Afghanistan,AF,5,2019,10,"From 18 to 34 years",Males,Spain
1582,Afghanistan,AF,5,2019,11,"From 18 to 34 years",Males,Spain
1583,Afghanistan,AF,0,2019,12,"From 18 to 34 years",Males,Spain
1584,Afghanistan,AF,1750,2019,09,"From 18 to 34 years",Males,"European Union - 27 countries (from 2020)"
1585,Afghanistan,AF,2365,2019,10,"From 18 to 34 years",Males,"European Union - 27 countries (from 2020)"
1586,Afghanistan,AF,2225,2019,11,"From 18 to 34 years",Males,"European Union - 27 countries (from 2020)"
1587,Afghanistan,AF,1875,2019,12,"From 18 to 34 years",Males,"European Union - 27 countries (from 2020)"
1588,Afghanistan,AF,1820,2019,09,"From 18 to 34 years",Males,"European Union - 28 countries (2013-2020)"
1589,Afghanistan,AF,2425,2019,10,"From 18 to 34 years",Males,"European Union - 28 countries (2013-2020)"
1590,Afghanistan,AF,2285,2019,11,"From 18 to 34 years",Males,"European Union - 28 countries (2013-2020)"
1591,Afghanistan,AF,1935,2019,12,"From 18 to 34 years",Males,"European Union - 28 countries (2013-2020)"
1592,Afghanistan,AF,0,2019,09,"From 18 to 34 years",Males,Finland
1593,Afghanistan,AF,5,2019,10,"From 18 to 34 years",Males,Finland
1594,Afghanistan,AF,0,2019,11,"From 18 to 34 years",Males,Finland
1595,Afghanistan,AF,5,2019,12,"From 18 to 34 years",Males,Finland
1596,Afghanistan,AF,560,2019,09,"From 18 to 34 years",Males,France
1597,Afghanistan,AF,735,2019,10,"From 18 to 34 years",Males,France
1598,Afghanistan,AF,635,2019,11,"From 18 to 34 years",Males,France
1599,Afghanistan,AF,730,2019,12,"From 18 to 34 years",Males,France
1600,Afghanistan,AF,5,2019,09,"From 18 to 34 years",Males,Croatia
1601,Afghanistan,AF,5,2019,10,"From 18 to 34 years",Males,Croatia
1602,Afghanistan,AF,20,2019,11,"From 18 to 34 years",Males,Croatia
1603,Afghanistan,AF,15,2019,12,"From 18 to 34 years",Males,Croatia
1604,Afghanistan,AF,0,2019,09,"From 18 to 34 years",Males,Hungary
1605,Afghanistan,AF,0,2019,10,"From 18 to 34 years",Males,Hungary
1606,Afghanistan,AF,0,2019,11,"From 18 to 34 years",Males,Hungary
1607,Afghanistan,AF,5,2019,12,"From 18 to 34 years",Males,Hungary
1608,Afghanistan,AF,10,2019,09,"From 18 to 34 years",Males,Ireland
1609,Afghanistan,AF,5,2019,10,"From 18 to 34 years",Males,Ireland
1610,Afghanistan,AF,5,2019,11,"From 18 to 34 years",Males,Ireland
1611,Afghanistan,AF,0,2019,12,"From 18 to 34 years",Males,Ireland
1612,Afghanistan,AF,0,2019,09,"From 18 to 34 years",Males,Iceland
1613,Afghanistan,AF,0,2019,10,"From 18 to 34 years",Males,Iceland
1614,Afghanistan,AF,5,2019,11,"From 18 to 34 years",Males,Iceland
1615,Afghanistan,AF,0,2019,12,"From 18 to 34 years",Males,Iceland
1616,Afghanistan,AF,45,2019,09,"From 18 to 34 years",Males,Italy
1617,Afghanistan,AF,70,2019,10,"From 18 to 34 years",Males,Italy
1618,Afghanistan,AF,50,2019,11,"From 18 to 34 years",Males,Italy
1619,Afghanistan,AF,50,2019,12,"From 18 to 34 years",Males,Italy
1620,Afghanistan,AF,0,2019,09,"From 18 to 34 years",Males,Liechtenstein
1621,Afghanistan,AF,0,2019,10,"From 18 to 34 years",Males,Liechtenstein
1622,Afghanistan,AF,0,2019,11,"From 18 to 34 years",Males,Liechtenstein
1623,Afghanistan,AF,0,2019,12,"From 18 to 34 years",Males,Liechtenstein
1624,Afghanistan,AF,0,2019,09,"From 18 to 34 years",Males,Lithuania
1625,Afghanistan,AF,0,2019,10,"From 18 to 34 years",Males,Lithuania
1626,Afghanistan,AF,0,2019,11,"From 18 to 34 years",Males,Lithuania
1627,Afghanistan,AF,0,2019,12,"From 18 to 34 years",Males,Lithuania
1628,Afghanistan,AF,5,2019,09,"From 18 to 34 years",Males,Luxembourg
1629,Afghanistan,AF,0,2019,10,"From 18 to 34 years",Males,Luxembourg
1630,Afghanistan,AF,5,2019,11,"From 18 to 34 years",Males,Luxembourg
1631,Afghanistan,AF,5,2019,12,"From 18 to 34 years",Males,Luxembourg
1632,Afghanistan,AF,0,2019,09,"From 18 to 34 years",Males,Latvia
1633,Afghanistan,AF,0,2019,10,"From 18 to 34 years",Males,Latvia
1634,Afghanistan,AF,0,2019,11,"From 18 to 34 years",Males,Latvia
1635,Afghanistan,AF,0,2019,12,"From 18 to 34 years",Males,Latvia
1636,Afghanistan,AF,0,2019,09,"From 18 to 34 years",Males,Malta
1637,Afghanistan,AF,0,2019,10,"From 18 to 34 years",Males,Malta
1638,Afghanistan,AF,0,2019,11,"From 18 to 34 years",Males,Malta
1639,Afghanistan,AF,0,2019,12,"From 18 to 34 years",Males,Malta
1640,Afghanistan,AF,15,2019,09,"From 18 to 34 years",Males,Netherlands
1641,Afghanistan,AF,20,2019,10,"From 18 to 34 years",Males,Netherlands
1642,Afghanistan,AF,15,2019,11,"From 18 to 34 years",Males,Netherlands
1643,Afghanistan,AF,20,2019,12,"From 18 to 34 years",Males,Netherlands
1644,Afghanistan,AF,5,2019,09,"From 18 to 34 years",Males,Norway
1645,Afghanistan,AF,0,2019,10,"From 18 to 34 years",Males,Norway
1646,Afghanistan,AF,0,2019,11,"From 18 to 34 years",Males,Norway
1647,Afghanistan,AF,0,2019,12,"From 18 to 34 years",Males,Norway
1648,Afghanistan,AF,0,2019,09,"From 18 to 34 years",Males,Poland
1649,Afghanistan,AF,0,2019,10,"From 18 to 34 years",Males,Poland
1650,Afghanistan,AF,5,2019,11,"From 18 to 34 years",Males,Poland
1651,Afghanistan,AF,0,2019,12,"From 18 to 34 years",Males,Poland
1652,Afghanistan,AF,0,2019,09,"From 18 to 34 years",Males,Portugal
1653,Afghanistan,AF,0,2019,10,"From 18 to 34 years",Males,Portugal
1654,Afghanistan,AF,0,2019,11,"From 18 to 34 years",Males,Portugal
1655,Afghanistan,AF,0,2019,12,"From 18 to 34 years",Males,Portugal
1656,Afghanistan,AF,5,2019,09,"From 18 to 34 years",Males,Romania
1657,Afghanistan,AF,10,2019,10,"From 18 to 34 years",Males,Romania
1658,Afghanistan,AF,20,2019,11,"From 18 to 34 years",Males,Romania
1659,Afghanistan,AF,15,2019,12,"From 18 to 34 years",Males,Romania
1660,Afghanistan,AF,5,2019,09,"From 18 to 34 years",Males,Sweden
1661,Afghanistan,AF,10,2019,10,"From 18 to 34 years",Males,Sweden
1662,Afghanistan,AF,5,2019,11,"From 18 to 34 years",Males,Sweden
1663,Afghanistan,AF,10,2019,12,"From 18 to 34 years",Males,Sweden
1664,Afghanistan,AF,10,2019,09,"From 18 to 34 years",Males,Slovenia
1665,Afghanistan,AF,20,2019,10,"From 18 to 34 years",Males,Slovenia
1666,Afghanistan,AF,10,2019,11,"From 18 to 34 years",Males,Slovenia
1667,Afghanistan,AF,15,2019,12,"From 18 to 34 years",Males,Slovenia
1668,Afghanistan,AF,5,2019,09,"From 18 to 34 years",Males,Slovakia
1669,Afghanistan,AF,10,2019,10,"From 18 to 34 years",Males,Slovakia
1670,Afghanistan,AF,0,2019,11,"From 18 to 34 years",Males,Slovakia
1671,Afghanistan,AF,10,2019,12,"From 18 to 34 years",Males,Slovakia
1672,Afghanistan,AF,1870,2019,09,"From 18 to 34 years",Males,Total
1673,Afghanistan,AF,2470,2019,10,"From 18 to 34 years",Males,Total
1674,Afghanistan,AF,2350,2019,11,"From 18 to 34 years",Males,Total
1675,Afghanistan,AF,1965,2019,12,"From 18 to 34 years",Males,Total
1676,Afghanistan,AF,70,2019,09,"From 18 to 34 years",Males,"United Kingdom"
1677,Afghanistan,AF,55,2019,10,"From 18 to 34 years",Males,"United Kingdom"
1678,Afghanistan,AF,55,2019,11,"From 18 to 34 years",Males,"United Kingdom"
1679,Afghanistan,AF,60,2019,12,"From 18 to 34 years",Males,"United Kingdom"
1680,Afghanistan,AF,5,2019,09,"From 35 to 64 years",Males,Austria
1681,Afghanistan,AF,10,2019,10,"From 35 to 64 years",Males,Austria
1682,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Austria
1683,Afghanistan,AF,5,2019,12,"From 35 to 64 years",Males,Austria
1684,Afghanistan,AF,5,2019,09,"From 35 to 64 years",Males,Belgium
1685,Afghanistan,AF,5,2019,10,"From 35 to 64 years",Males,Belgium
1686,Afghanistan,AF,10,2019,11,"From 35 to 64 years",Males,Belgium
1687,Afghanistan,AF,5,2019,12,"From 35 to 64 years",Males,Belgium
1688,Afghanistan,AF,5,2019,09,"From 35 to 64 years",Males,Bulgaria
1689,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Bulgaria
1690,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Bulgaria
1691,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Bulgaria
1692,Afghanistan,AF,10,2019,09,"From 35 to 64 years",Males,Switzerland
1693,Afghanistan,AF,5,2019,10,"From 35 to 64 years",Males,Switzerland
1694,Afghanistan,AF,15,2019,11,"From 35 to 64 years",Males,Switzerland
1695,Afghanistan,AF,5,2019,12,"From 35 to 64 years",Males,Switzerland
1696,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Cyprus
1697,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Cyprus
1698,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Cyprus
1699,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Cyprus
1700,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Czechia
1701,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Czechia
1702,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Czechia
1703,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Czechia
1704,Afghanistan,AF,60,2019,09,"From 35 to 64 years",Males,"Germany (until 1990 former territory of the FRG)"
1705,Afghanistan,AF,60,2019,10,"From 35 to 64 years",Males,"Germany (until 1990 former territory of the FRG)"
1706,Afghanistan,AF,40,2019,11,"From 35 to 64 years",Males,"Germany (until 1990 former territory of the FRG)"
1707,Afghanistan,AF,50,2019,12,"From 35 to 64 years",Males,"Germany (until 1990 former territory of the FRG)"
1708,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Denmark
1709,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Denmark
1710,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Denmark
1711,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Denmark
1712,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Estonia
1713,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Estonia
1714,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Estonia
1715,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Estonia
1716,Afghanistan,AF,155,2019,09,"From 35 to 64 years",Males,Greece
1717,Afghanistan,AF,275,2019,10,"From 35 to 64 years",Males,Greece
1718,Afghanistan,AF,305,2019,11,"From 35 to 64 years",Males,Greece
1719,Afghanistan,AF,290,2019,12,"From 35 to 64 years",Males,Greece
1720,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Spain
1721,Afghanistan,AF,5,2019,10,"From 35 to 64 years",Males,Spain
1722,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Spain
1723,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Spain
1724,Afghanistan,AF,300,2019,09,"From 35 to 64 years",Males,"European Union - 27 countries (from 2020)"
1725,Afghanistan,AF,435,2019,10,"From 35 to 64 years",Males,"European Union - 27 countries (from 2020)"
1726,Afghanistan,AF,430,2019,11,"From 35 to 64 years",Males,"European Union - 27 countries (from 2020)"
1727,Afghanistan,AF,420,2019,12,"From 35 to 64 years",Males,"European Union - 27 countries (from 2020)"
1728,Afghanistan,AF,330,2019,09,"From 35 to 64 years",Males,"European Union - 28 countries (2013-2020)"
1729,Afghanistan,AF,455,2019,10,"From 35 to 64 years",Males,"European Union - 28 countries (2013-2020)"
1730,Afghanistan,AF,450,2019,11,"From 35 to 64 years",Males,"European Union - 28 countries (2013-2020)"
1731,Afghanistan,AF,435,2019,12,"From 35 to 64 years",Males,"European Union - 28 countries (2013-2020)"
1732,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Finland
1733,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Finland
1734,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Finland
1735,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Finland
1736,Afghanistan,AF,50,2019,09,"From 35 to 64 years",Males,France
1737,Afghanistan,AF,50,2019,10,"From 35 to 64 years",Males,France
1738,Afghanistan,AF,55,2019,11,"From 35 to 64 years",Males,France
1739,Afghanistan,AF,55,2019,12,"From 35 to 64 years",Males,France
1740,Afghanistan,AF,5,2019,09,"From 35 to 64 years",Males,Croatia
1741,Afghanistan,AF,5,2019,10,"From 35 to 64 years",Males,Croatia
1742,Afghanistan,AF,5,2019,11,"From 35 to 64 years",Males,Croatia
1743,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Croatia
1744,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Hungary
1745,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Hungary
1746,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Hungary
1747,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Hungary
1748,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Ireland
1749,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Ireland
1750,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Ireland
1751,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Ireland
1752,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Iceland
1753,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Iceland
1754,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Iceland
1755,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Iceland
1756,Afghanistan,AF,5,2019,09,"From 35 to 64 years",Males,Italy
1757,Afghanistan,AF,10,2019,10,"From 35 to 64 years",Males,Italy
1758,Afghanistan,AF,5,2019,11,"From 35 to 64 years",Males,Italy
1759,Afghanistan,AF,5,2019,12,"From 35 to 64 years",Males,Italy
1760,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Liechtenstein
1761,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Liechtenstein
1762,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Liechtenstein
1763,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Liechtenstein
1764,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Lithuania
1765,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Lithuania
1766,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Lithuania
1767,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Lithuania
1768,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Luxembourg
1769,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Luxembourg
1770,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Luxembourg
1771,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Luxembourg
1772,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Latvia
1773,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Latvia
1774,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Latvia
1775,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Latvia
1776,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Malta
1777,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Malta
1778,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Malta
1779,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Malta
1780,Afghanistan,AF,5,2019,09,"From 35 to 64 years",Males,Netherlands
1781,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Netherlands
1782,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Netherlands
1783,Afghanistan,AF,5,2019,12,"From 35 to 64 years",Males,Netherlands
1784,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Norway
1785,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Norway
1786,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Norway
1787,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Norway
1788,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Poland
1789,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Poland
1790,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Poland
1791,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Poland
1792,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Portugal
1793,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Portugal
1794,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Portugal
1795,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Portugal
1796,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Romania
1797,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Romania
1798,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Romania
1799,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Romania
1800,Afghanistan,AF,10,2019,09,"From 35 to 64 years",Males,Sweden
1801,Afghanistan,AF,5,2019,10,"From 35 to 64 years",Males,Sweden
1802,Afghanistan,AF,5,2019,11,"From 35 to 64 years",Males,Sweden
1803,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Sweden
1804,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Slovenia
1805,Afghanistan,AF,5,2019,10,"From 35 to 64 years",Males,Slovenia
1806,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Slovenia
1807,Afghanistan,AF,0,2019,12,"From 35 to 64 years",Males,Slovenia
1808,Afghanistan,AF,0,2019,09,"From 35 to 64 years",Males,Slovakia
1809,Afghanistan,AF,0,2019,10,"From 35 to 64 years",Males,Slovakia
1810,Afghanistan,AF,0,2019,11,"From 35 to 64 years",Males,Slovakia
